"County","State","pct_more_65y","pct_less_18y","pct_high_school","pct_asian","pct_black","pct_latino","pct_white","pct_homeownership","households","housing_units","median_value_occupied_units","pers_houshold","median_household_income","income_capita","land_area","lang_other_eng","living_same_house","mean_travel_time_work","pct_female","veterans","pop_2020","pop_2010","pop_square_mile","retail_sales","total_firms","party","diff_Biden_Trump"
"Crawford County","IL",19.4,19.8,85,0.7,5.2,2.3,90.5,77.7,7666,8695,87800,2.16,49779,26546,443.63,4.3,85,15.9,47.5,1226,18679,19817,44.7,187142,1457,"REP",-4841
"Crawford County","IN",20.1,21.7,80.4,0.2,0.7,1.6,96,82.6,3835,5569,91900,2.73,41662,22443,305.64,1.2,93.1,34.7,49.1,831,10526,10713,35.1,89894,697,"REP",-2128
"Crawford County","KS",15.8,21.8,92.1,1.9,2.4,6.1,86,59.4,15284,18245,93900,2.42,41004,23091,589.76,5.8,78.2,16.9,50.1,1990,38972,39134,66.4,406100,2515,"REP",-3866
"Crawford County","MI",25.8,18.1,89.9,0.8,0.9,2.2,94.1,81.2,6141,11258,105000,2.23,47977,26294,556.28,2.4,86.6,22.3,48.9,1440,12988,14074,25.3,214568,926,"REP",-2415
"Crawford County","MO",20.1,22.5,77.9,0.3,0.5,2.1,95,71.4,9578,12102,124700,2.47,44438,22220,742.52,1.8,84.5,27.1,50.3,1895,23056,24696,33.3,205031,1826,"REP",-6612
"Crawford County","OH",21.4,21.6,90.2,0.6,1.1,1.8,95,69.7,17782,19996,88400,2.32,44971,25744,401.79,2,87,22.3,51.2,3096,42025,43784,109,348926,3417,"REP",-10520
"Crawford County","PA",21.2,20.4,89,0.6,2,1.4,94.6,72.9,35164,45002,113200,2.34,50304,26582,1012.3,5.5,88.2,22.1,51,6011,83938,88765,87.7,973472,7628,"REP",-15635
"Crawford County","WI",24,20,91.3,0.6,2.2,1.8,94,75.7,6654,9026,134200,2.32,50595,27615,570.66,2.8,88.1,22.2,48.1,1179,16113,16644,29.2,216620,1349,"REP",-667
"Creek County","OK",18.2,23.4,87.4,0.7,2.3,4.6,75.4,73.6,26427,30771,122700,2.67,51318,26044,950.14,3.2,90.6,24.8,50.5,4974,71754,69967,73.6,570523,6059,"REP",-16717
"Crenshaw County","AL",19.4,22.8,79.2,1.1,23.9,2.4,70.3,75.5,4943,6862,81000,2.77,43163,24563,608.84,2,93.5,29.9,51.5,709,13194,13906,22.8,72731,923,"REP",-3164
"Crisp County","GA",19.3,23.9,82.8,1.3,44.8,3.8,49.2,54.5,8585,10811,83100,2.6,36042,22933,272.58,4.4,87.3,20.8,52.6,1078,20128,23439,86,303544,2432,"REP",-2003
"Crittenden County","AR",14.5,27.1,82.6,0.6,54.5,2.8,40.9,57.4,19074,21818,114600,2.52,40161,23172,609.76,2.9,81.4,20.3,52.5,2318,48163,50902,83.5,813336,4395,"DEM",1181
"Crittenden County","KY",21.3,22,83.8,0.2,1.1,1.2,96,81.9,3567,4587,89900,2.46,45244,23959,359.95,6.4,92.3,26.9,49.6,612,8990,9315,25.9,58761,784,"REP",-2720
"Crockett County","TN",19.2,23.3,81.2,0.4,14.1,11,73.5,71.6,5491,6430,99600,2.58,44717,23771,265.54,8.5,91.4,24,52.4,807,13911,14586,54.9,78499,984,"REP",-3291
"Crockett County","TX",17.7,24.8,77,1,1.6,66,31.3,73.9,1354,1887,89600,2.52,47386,26178,2807.33,49.9,93.4,29,49.8,165,3098,3719,1.3,72851,517,"REP",-876
"Crook County","OR",25.2,19.8,90,0.7,0.5,7.6,88,72.2,9588,11196,246100,2.39,49006,27007,2979.09,5.9,84.1,27.9,50.4,2556,24738,20978,7,184179,1907,"REP",-7486
"Crook County","WY",21.1,24.7,92.7,0.2,1.4,2.5,94,81.8,2919,3671,225300,2.53,65132,29532,2854.41,3.5,90.9,26.3,49.4,692,7181,7083,2.5,39559,688,"REP",-3273
"Crosby County","TX",18.9,26.1,76,0.3,4,56.6,38.9,75.3,2061,2908,60800,2.79,40759,19443,900.2,34.7,84.5,22.7,50.4,218,5133,6059,6.7,35845,391,"REP",-869
"Cross County","AR",19.3,23.2,83.6,0.8,23.2,2,72.3,66.8,6653,7971,86100,2.49,46787,25380,616.38,0.4,83.3,24.8,51.4,976,16833,17870,29,180768,1610,"REP",-3174
"Crow Wing County","MN",23,21.3,94.1,0.5,0.9,1.5,94.7,76.5,26820,42644,198300,2.36,56549,32368,999.1,2,87.6,21.8,50.3,5252,66123,62500,62.6,1124967,6450,"REP",-11950
"Crowley County","CO",14,11.4,86.1,1.2,10.7,32.8,52.6,72.5,1301,1601,79400,3.69,42135,15517,787.42,11.1,88,21.4,26.5,439,5922,5823,7.4,16987,247,"REP",-834
"Culberson County","TX",22.1,22.4,66.3,2.1,1.8,72.9,21.7,66.7,580,1175,62400,3.76,37900,15109,3812.8,62.9,87.1,12.4,50.1,94,2188,2398,0.6,136661,220,"DEM",23
"Cullman County","AL",18.8,22.5,81.6,0.7,1.4,4.5,91.7,74.8,31034,38252,128600,2.63,44918,23468,734.84,4,89.6,26.5,50.6,5150,87866,80406,109.4,896368,6433,"REP",-32402
"Culpeper County","VA",16,24.7,86.1,1.7,14.6,11.6,69.8,72.7,17071,19239,298900,2.91,77935,32028,379.23,12.4,87.2,38.2,50.1,3795,52552,46689,123.1,550139,4073,"REP",-5395
"Cumberland County","IL",20.4,22.2,90.6,0.6,0.5,1.1,96.6,78.7,4299,4868,105800,2.49,56206,27812,346.02,1.4,88.4,22.8,50.2,662,10450,11048,31.9,38617,712,"REP",-3459
